DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
19810304,0.0,94.74,4.05,26.22,20.06,0.04,27.93,13.2,14.73,18.66,2.23,3.53,0.47,3.06,2.8,3.68,0.59,3.09
19810305,0.0,94.72,4.2,26.47,20.47,0.52,28.41,13.85,14.56,19.45,2.26,3.2,0.63,2.57,2.99,4.44,0.86,3.58
19810306,0.0,94.7,4.65,27.01,21.79,1.88,29.66,15.17,14.49,20.72,2.16,3.63,0.61,3.03,2.71,3.61,0.87,2.74
19810307,0.01,94.59,6.14,33.02,23.04,5.83,30.93,17.19,13.74,22.84,3.36,6.97,1.62,5.35,4.88,8.48,2.06,6.42
19810308,0.0,94.28,5.19,29.06,22.34,3.32,30.64,16.24,14.4,22.21,3.6,6.38,2.31,4.07,5.42,7.37,2.86,4.5
19810309,0.08,94.33,4.21,23.99,22.07,0.45,30.27,16.81,13.46,21.76,2.51,5.33,0.15,5.19,3.51,5.99,0.31,5.68
19810310,0.52,94.41,4.0,24.01,21.24,-0.24,29.4,14.69,14.71,20.7,2.38,4.19,0.6,3.6,2.98,4.5,0.61,3.89
19810311,0.5,94.37,4.76,27.48,21.84,2.16,29.86,15.4,14.46,22.08,2.47,3.48,0.8,2.68,3.36,5.05,0.97,4.08
19810312,0.17,94.56,4.96,32.53,19.8,2.74,25.74,14.99,10.75,19.43,1.93,2.72,0.78,1.95,2.85,4.41,0.72,3.7
19810313,0.1,94.58,5.64,34.8,20.8,4.56,28.98,14.48,14.51,20.89,2.81,4.8,0.16,4.64,3.74,6.11,0.05,6.06
19810314,0.06,94.63,6.66,38.47,21.87,6.99,28.83,16.2,12.63,22.3,2.56,4.81,0.67,4.14,3.35,4.67,0.87,3.8
19810315,0.01,94.69,6.18,35.9,21.79,5.98,27.35,18.15,9.21,21.45,1.91,3.04,1.32,1.71,2.68,3.53,1.65,1.88
19810316,3.96,94.47,7.52,48.52,20.03,8.71,25.85,16.4,9.45,20.47,2.49,4.43,0.89,3.53,3.59,5.0,1.59,3.41
19810317,0.17,94.0,7.26,46.84,19.95,8.19,27.44,13.91,13.53,20.52,3.55,6.45,1.41,5.04,4.79,7.01,2.61,4.4
19810318,0.11,93.98,6.16,34.9,22.07,5.76,30.48,15.21,15.27,21.88,2.74,5.58,1.13,4.44,3.59,5.79,1.6,4.19
19810319,0.23,94.12,6.16,31.66,23.7,5.78,31.58,17.15,14.43,23.61,2.12,3.82,0.23,3.59,2.67,4.05,0.45,3.61
19810320,1.27,94.14,6.88,34.21,24.26,7.35,31.89,18.64,13.25,25.05,2.18,4.56,0.37,4.19,2.95,5.16,0.46,4.7
19810321,5.26,94.1,8.27,42.29,23.77,10.02,30.34,19.02,11.32,24.34,2.9,5.42,1.53,3.9,4.03,5.9,2.1,3.8
19810322,2.95,93.84,6.78,37.68,22.37,6.81,30.57,16.6,13.98,22.48,3.92,6.92,1.93,5.0,5.73,7.81,3.15,4.66
19810323,0.0,93.69,4.75,26.68,22.18,2.01,30.25,15.68,14.57,21.79,2.92,5.72,0.42,5.31,4.03,6.5,0.38,6.12
19810324,0.0,93.94,4.91,26.4,22.96,2.57,30.75,16.47,14.28,22.58,2.47,4.39,1.16,3.23,3.17,5.11,1.4,3.71
19810325,1.24,94.11,5.25,28.85,22.6,3.36,30.42,14.85,15.57,23.04,2.91,3.6,1.35,2.25,4.2,6.29,2.1,4.2
19810326,1.41,94.07,7.78,47.67,20.8,9.11,25.87,16.02,9.85,21.36,2.11,3.42,0.24,3.18,2.79,4.63,0.33,4.3
19810327,1.0,93.87,7.34,43.1,21.46,8.32,28.41,14.1,14.31,22.13,2.3,3.93,0.21,3.73,3.1,4.9,0.27,4.62
19810328,0.02,94.03,6.83,37.56,22.57,7.28,29.93,15.78,14.15,23.03,2.64,4.24,1.24,3.01,3.46,4.57,1.83,2.74
19810329,0.0,94.23,6.58,35.24,23.04,6.81,30.68,16.2,14.48,23.72,2.34,3.42,1.16,2.26,3.04,4.22,1.67,2.55
19810330,1.93,94.16,7.24,37.5,23.57,8.09,30.83,16.6,14.23,24.15,2.45,3.88,0.67,3.21,3.3,4.92,0.98,3.94
19810331,5.76,93.88,8.36,43.71,23.35,10.24,29.68,17.84,11.84,24.08,2.5,3.75,0.07,3.68,3.69,5.67,0.36,5.31
19810401,1.03,93.73,7.49,40.11,22.93,8.58,30.22,17.38,12.84,23.51,2.86,5.05,0.88,4.17,3.77,5.59,0.93,4.66
19810402,1.39,93.98,5.72,28.8,24.03,4.65,31.96,16.37,15.59,23.45,2.25,4.44,0.58,3.86,2.74,4.59,0.81,3.78
19810403,0.2,93.91,5.23,25.91,24.28,3.42,32.43,16.67,15.76,24.04,2.54,4.26,1.31,2.96,3.22,4.87,1.74,3.13
19810404,0.01,93.7,5.49,25.15,25.55,4.09,34.39,18.16,16.22,25.65,3.52,6.66,0.64,6.03,4.9,7.65,0.59,7.06
19810405,0.03,93.57,4.53,21.38,25.06,1.22,33.9,17.91,15.99,25.37,3.81,6.54,0.99,5.55,5.46,7.44,1.35,6.09
19810406,0.01,93.76,3.76,19.14,23.82,-1.08,32.4,17.38,15.02,24.05,2.9,4.53,1.01,3.53,4.05,5.49,1.31,4.18
19810407,0.0,93.8,3.61,17.04,25.09,-1.59,33.31,17.61,15.7,24.53,2.25,4.11,0.56,3.56,2.74,4.75,0.82,3.93
19810408,0.0,93.92,3.62,16.94,25.25,-1.5,33.51,17.07,16.44,24.83,2.55,3.8,0.7,3.1,3.24,4.6,0.92,3.68
19810409,0.0,93.78,4.26,19.12,25.95,0.63,34.18,17.5,16.68,25.81,2.41,4.2,0.33,3.87,3.07,4.84,0.48,4.36
19810410,0.0,93.64,4.32,18.0,27.19,0.81,36.07,18.37,17.71,26.82,2.87,5.57,0.33,5.23,3.58,5.81,0.53,5.28
19810411,2.96,93.77,5.75,25.28,26.26,4.63,33.94,19.39,14.55,26.51,3.07,4.44,1.51,2.94,4.24,5.3,2.21,3.09
19810412,7.22,93.9,8.64,39.93,25.42,10.57,32.49,18.6,13.89,25.98,3.75,6.49,2.03,4.45,5.25,7.45,3.47,3.98
19810413,3.28,94.1,10.09,48.04,24.94,13.08,31.6,18.92,12.68,25.98,2.74,4.76,1.06,3.7,3.55,5.05,1.74,3.3
19810414,2.32,94.0,8.93,39.97,25.97,11.24,33.57,18.22,15.34,26.85,2.07,3.38,1.06,2.32,2.65,3.9,1.65,2.26
19810415,3.48,94.0,10.17,45.38,26.02,13.15,32.7,19.55,13.15,26.95,2.94,4.64,1.54,3.1,4.08,5.09,2.69,2.4
19810416,14.22,93.8,12.14,53.11,26.29,15.9,32.15,20.71,11.45,27.2,2.26,3.74,0.17,3.57,3.05,4.87,0.16,4.7
19810417,12.02,93.56,10.71,49.62,25.3,13.83,32.27,19.21,13.06,26.26,2.52,3.11,1.59,1.52,3.41,5.38,2.42,2.97
19810418,5.35,93.69,10.57,48.07,25.64,13.66,31.51,19.4,12.11,25.6,3.03,5.04,0.78,4.25,4.15,5.53,1.19,4.33
19810419,0.63,94.04,9.75,48.15,24.32,12.33,31.2,17.99,13.21,25.04,2.78,4.29,1.66,2.64,3.88,5.28,2.52,2.76
19810420,0.03,94.16,9.69,48.26,24.2,12.43,31.37,16.89,14.48,25.48,2.47,4.18,1.06,3.12,3.07,3.95,1.58,2.37
19810421,0.02,94.04,9.08,43.22,24.95,11.52,31.55,18.71,12.85,26.07,2.23,3.68,1.01,2.67,2.8,4.11,1.4,2.71
19810422,0.0,93.93,9.03,39.61,26.3,11.43,33.08,19.3,13.78,26.8,2.38,4.22,0.31,3.91,3.08,4.56,0.44,4.12
19810423,0.1,94.04,7.91,33.26,27.05,9.43,34.24,19.46,14.78,27.52,2.28,3.45,0.31,3.14,2.9,4.62,0.35,4.27
19810424,0.04,94.17,6.27,25.71,27.52,5.93,35.44,19.53,15.91,27.17,2.81,5.27,0.71,4.56,3.67,5.76,0.65,5.11
19810425,0.0,94.17,4.89,19.97,27.6,2.4,35.5,19.03,16.47,26.67,2.45,4.27,0.55,3.72,2.99,4.49,0.67,3.82
19810426,0.84,94.13,5.57,23.64,26.93,4.28,34.68,18.95,15.73,26.62,2.57,3.83,0.32,3.5,3.28,4.84,0.44,4.4
19810427,0.43,94.12,6.36,26.69,27.12,6.13,34.38,19.17,15.21,27.31,2.2,2.89,0.71,2.19,2.81,4.53,0.97,3.55
19810428,0.39,94.03,7.56,30.29,27.87,8.54,35.32,19.78,15.54,28.21,2.28,3.56,0.66,2.9,2.8,4.17,1.03,3.14
19810429,0.64,93.89,8.65,33.52,28.43,10.54,35.57,21.15,14.43,28.92,2.26,4.03,0.45,3.59,2.84,4.09,0.69,3.4
19810430,0.53,94.03,8.3,34.19,27.41,10.1,34.22,20.48,13.74,27.31,2.43,4.15,0.3,3.86,3.01,4.13,0.48,3.64
19810501,0.84,94.03,7.44,28.75,28.51,8.5,35.91,20.48,15.43,29.0,2.27,3.94,0.52,3.41,2.82,4.18,0.79,3.39
19810502,0.46,93.94,7.58,27.8,29.4,8.76,36.8,21.73,15.07,30.26,2.34,3.23,1.22,2.01,3.08,5.28,1.67,3.62
19810503,0.48,94.11,10.27,41.79,27.6,13.39,33.72,22.19,11.53,28.8,3.63,5.51,2.22,3.29,4.97,6.35,4.21,2.14
19810504,0.66,94.11,11.59,45.21,28.32,15.26,35.27,21.76,13.52,29.88,3.16,5.44,1.3,4.14,4.25,5.82,2.59,3.23
19810505,0.77,94.05,11.99,47.03,28.2,15.78,33.64,22.82,10.83,29.66,1.77,2.9,0.32,2.58,2.43,4.28,0.47,3.81
19810506,1.57,94.05,12.3,50.96,27.27,16.19,31.62,23.57,8.05,28.12,2.82,4.16,0.8,3.36,3.83,4.9,1.36,3.53
19810507,2.19,93.97,12.06,48.42,27.8,15.79,32.6,22.82,9.78,28.92,1.59,2.65,0.36,2.29,1.98,3.11,0.45,2.65
19810508,0.69,93.97,12.21,52.04,26.76,15.99,31.76,22.38,9.38,28.3,1.6,2.3,0.16,2.14,2.03,3.35,0.18,3.17
19810509,2.65,93.76,11.06,41.88,28.77,14.46,35.26,22.12,13.14,30.16,1.89,3.52,0.11,3.41,2.24,3.48,0.11,3.37
19810510,1.36,93.62,11.08,41.09,29.1,14.39,35.48,23.28,12.2,30.23,1.97,3.71,0.29,3.42,2.47,4.06,0.31,3.75
19810511,1.43,93.59,9.57,34.55,29.59,12.21,36.13,23.41,12.72,30.76,2.33,4.64,0.73,3.91,2.94,4.88,1.12,3.76
19810512,8.27,93.5,9.92,38.65,28.25,12.73,34.46,22.63,11.82,29.47,2.29,3.9,0.89,3.01,3.08,4.17,0.99,3.19
19810513,4.77,93.37,9.7,35.76,29.18,12.32,36.28,21.31,14.97,29.74,2.39,4.11,0.25,3.86,3.05,4.17,0.45,3.72
19810514,1.32,93.53,10.2,36.67,29.64,13.17,36.24,22.42,13.82,30.66,2.42,3.58,1.08,2.5,3.09,4.59,1.6,2.99
19810515,2.82,93.27,11.85,42.71,29.52,15.39,36.89,22.44,14.44,30.97,3.29,4.21,1.93,2.28,4.42,5.59,3.03,2.56
19810516,20.0,93.34,12.43,47.54,28.51,16.09,35.67,22.38,13.29,29.86,2.93,4.41,1.47,2.93,4.01,5.9,1.17,4.73
19810517,9.68,93.34,10.78,41.16,28.56,13.87,35.14,21.88,13.26,29.2,2.39,3.61,0.44,3.16,3.07,5.45,0.61,4.84
19810518,0.52,93.43,10.45,39.32,28.83,13.45,35.83,22.23,13.6,30.19,2.89,3.94,1.54,2.41,4.0,5.91,2.32,3.59
19810519,0.07,93.45,12.36,46.25,28.91,16.12,36.1,22.07,14.03,30.61,2.88,3.85,1.6,2.25,3.72,5.04,2.42,2.62
19810520,0.55,93.43,13.15,45.71,30.17,17.14,36.74,23.78,12.96,31.97,3.04,3.82,1.69,2.13,4.26,5.96,2.62,3.34
19810521,8.92,93.58,14.36,53.79,28.89,18.52,34.28,23.9,10.39,30.29,2.88,4.06,1.71,2.35,4.05,5.76,2.03,3.73
19810522,4.78,93.61,13.3,49.67,28.96,17.21,35.96,22.33,13.63,30.37,2.46,3.43,1.2,2.22,3.39,5.28,1.47,3.81
19810523,9.83,93.59,13.34,54.43,27.43,17.25,32.58,22.48,10.1,28.44,2.2,2.97,0.39,2.58,2.84,4.48,0.59,3.9
19810524,4.61,93.49,11.7,46.08,28.04,15.18,34.83,21.36,13.48,29.04,2.86,3.88,1.72,2.16,3.95,5.01,2.87,2.14
19810525,0.58,93.59,12.68,48.55,28.52,16.57,34.54,22.66,11.88,30.09,2.9,4.54,1.53,3.01,4.0,5.57,2.46,3.1
19810526,2.45,93.7,14.11,52.5,29.03,18.28,34.37,23.79,10.58,30.59,2.68,4.32,0.76,3.56,3.55,5.02,1.11,3.91
19810527,18.54,93.59,15.16,60.97,27.66,19.39,32.14,23.24,8.91,28.68,2.49,3.64,1.02,2.62,3.4,4.77,1.85,2.92
19810528,15.18,93.43,13.45,55.91,27.08,17.44,32.16,22.08,10.08,27.37,1.75,3.16,0.35,2.81,2.33,3.9,0.52,3.38
19810529,0.6,93.48,11.76,44.82,28.6,15.38,34.96,21.85,13.11,29.43,2.09,3.85,0.58,3.27,2.7,4.33,0.89,3.44
19810530,0.17,93.47,12.07,45.47,28.8,15.78,35.17,22.46,12.71,30.07,2.33,3.41,0.69,2.72,3.13,4.72,0.99,3.73
19810531,9.68,93.52,13.38,49.92,28.96,17.29,35.19,23.35,11.84,29.87,2.25,2.96,1.31,1.66,2.99,4.48,1.9,2.59
19810601,5.21,93.55,15.16,59.57,28.05,19.36,33.72,23.11,10.61,29.63,2.43,3.46,1.02,2.44,3.3,4.74,1.43,3.31
19810602,4.57,93.45,14.49,52.98,29.28,18.59,35.37,22.82,12.55,30.72,1.71,2.82,0.29,2.53,2.2,4.13,0.41,3.71
19810603,0.3,93.2,12.52,42.88,30.4,16.16,36.6,23.6,13.0,30.99,1.96,3.18,0.43,2.75,2.43,3.57,0.68,2.89
19810604,0.24,93.03,8.75,28.09,31.53,10.37,39.23,23.04,16.19,31.14,2.74,5.01,0.53,4.49,3.57,5.69,0.83,4.86
19810605,1.46,93.1,7.35,25.0,30.55,7.97,38.6,23.08,15.52,29.95,3.38,6.5,0.77,5.73,4.46,7.91,0.83,7.08
19810606,1.46,93.18,6.95,24.68,29.81,7.18,37.48,21.78,15.7,29.35,2.51,4.42,0.36,4.06,3.15,4.65,0.49,4.16
19810607,0.17,93.19,9.3,33.63,29.49,11.43,37.22,21.85,15.37,30.1,3.15,4.45,1.61,2.83,4.34,5.64,2.58,3.06
19810608,0.1,93.37,12.39,44.47,29.62,16.13,36.73,22.77,13.97,31.14,2.89,3.68,1.79,1.9,3.8,5.61,3.04,2.56
19810609,3.1,93.39,13.64,48.66,29.71,17.7,35.72,24.03,11.69,31.55,2.46,3.68,1.14,2.53,3.42,4.89,1.33,3.55
19810610,4.37,93.38,14.36,52.13,29.4,18.49,35.15,23.61,11.54,31.02,2.38,3.69,1.04,2.64,3.33,4.9,1.26,3.64
19810611,0.78,93.31,13.91,46.2,30.94,17.96,37.08,24.18,12.9,32.24,2.1,3.26,0.35,2.91,2.71,4.27,0.51,3.76
19810612,1.69,93.07,10.63,32.27,32.52,13.44,39.93,24.43,15.5,32.63,2.17,3.36,0.74,2.62,2.69,3.86,0.92,2.94
19810613,3.03,92.89,8.08,25.41,31.88,9.29,38.65,24.89,13.76,31.36,1.92,3.06,0.25,2.8,2.18,2.86,0.34,2.52
19810614,0.08,92.89,9.25,28.88,32.0,11.23,39.35,24.33,15.02,32.36,2.48,3.57,1.5,2.07,3.12,4.14,2.31,1.83
19810615,9.93,93.14,14.91,51.72,30.14,18.69,35.79,25.13,10.66,30.76,2.94,4.14,1.82,2.32,4.06,5.36,2.87,2.49
19810616,1.37,93.18,16.69,57.23,30.32,20.82,35.65,25.87,9.78,31.74,2.9,3.89,1.79,2.1,3.88,5.37,3.17,2.2
19810617,1.58,93.19,17.29,62.86,29.3,21.44,34.37,25.15,9.21,30.75,3.12,4.25,1.76,2.48,4.1,4.75,2.84,1.91
19810618,0.95,93.3,16.99,60.21,29.78,21.19,34.59,25.28,9.31,31.49,3.0,4.67,1.74,2.93,4.04,4.96,3.38,1.58
19810619,0.06,93.2,15.84,51.21,31.37,20.04,37.4,25.69,11.71,33.41,2.41,4.03,1.09,2.93,3.2,4.25,1.35,2.9
19810620,1.22,92.94,16.38,52.75,31.39,20.53,36.21,27.11,9.11,32.87,2.49,4.01,0.21,3.8,3.09,5.38,0.26,5.12
19810621,1.03,93.04,17.2,64.13,28.84,21.32,32.07,26.2,5.87,29.58,3.27,5.59,1.73,3.86,4.51,6.62,3.38,3.24
19810622,4.65,93.1,16.53,59.09,29.59,20.69,34.33,25.4,8.93,30.55,4.34,7.3,1.83,5.48,5.89,8.76,3.29,5.47
19810623,2.2,93.26,17.25,64.71,28.78,21.42,33.83,24.85,8.99,29.74,4.61,7.32,2.71,4.61,6.19,8.54,3.93,4.61
19810624,2.27,93.3,16.86,60.54,29.55,21.07,35.04,25.11,9.93,30.87,4.43,6.7,2.47,4.23,5.95,7.77,4.31,3.46
19810625,5.18,93.43,17.4,63.72,29.22,21.6,33.86,25.34,8.52,30.69,3.87,6.14,2.24,3.89,5.05,6.8,3.78,3.01
19810626,7.83,93.34,17.99,65.55,29.28,22.11,33.73,25.58,8.15,30.55,2.67,3.97,1.57,2.4,3.61,4.16,3.05,1.11
19810627,12.18,93.34,18.43,72.47,27.97,22.52,31.08,25.36,5.72,28.43,2.49,3.37,1.68,1.69,3.59,4.68,2.58,2.1
19810628,17.41,93.56,18.65,78.28,26.89,22.72,30.47,24.23,6.24,27.62,2.04,3.48,0.44,3.03,2.59,4.15,0.76,3.39
19810629,53.81,93.43,18.91,81.19,26.48,22.89,29.72,24.26,5.46,26.98,2.38,4.17,1.36,2.81,3.25,4.64,1.99,2.65
