FID,id_punto,agno,anomalia_temp_anual,geom
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-cb6,41624,1918,-0.44,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-cb5,41624,1919,-0.44,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-cb4,41624,1920,-0.37,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-cb3,41624,1921,-0.24,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-cb2,41624,1922,0.2,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-cb1,41624,1923,0.14,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-cb0,41624,1924,0.2,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-caf,41624,1925,-0.58,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-cae,41624,1926,-0.49,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-cad,41624,1927,-0.46,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-cac,41624,1928,0.04,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-cab,41624,1929,-0.18,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-caa,41624,1930,-0.37,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-ca9,41624,1931,0.04,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-ca8,41624,1932,0.09,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-ca7,41624,1933,-0.25,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-ca6,41624,1934,-0.04,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-ca5,41624,1935,0.25,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-ca4,41624,1936,-0.12,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-ca3,41624,1937,0.11,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-ca2,41624,1938,0.08,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-ca1,41624,1939,0.13,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-ca0,41624,1940,-0.04,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c9f,41624,1941,0.63,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c9e,41624,1942,0.4,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c9d,41624,1943,0.5,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c9c,41624,1944,0.33,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c9b,41624,1945,-0.01,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c9a,41624,1946,0.65,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c99,41624,1947,0.82,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c98,41624,1948,0.43,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c97,41624,1949,0.13,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c96,41624,1950,0.07,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c95,41624,1951,0.48,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c94,41624,1952,0.33,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c93,41624,1953,0.63,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c92,41624,1954,0.41,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c91,41624,1955,0.39,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c90,41624,1956,0.65,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c8f,41624,1957,0.37,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c8e,41624,1958,0.63,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c8d,41624,1959,-0.01,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c8c,41624,1960,-0.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c8b,41624,1961,-0.01,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c8a,41624,1962,-0.37,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c89,41624,1963,-0.27,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c88,41624,1964,0.13,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c87,41624,1965,-0.59,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c86,41624,1966,0.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c85,41624,1967,-0.5,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c84,41624,1968,-0.33,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c83,41624,1969,0.61,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c82,41624,1970,0.58,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c81,41624,1971,-0.4,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c80,41624,1972,-0.18,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c7f,41624,1973,-0.1,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c7e,41624,1974,0.02,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c7d,41624,1975,-0.32,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c7c,41624,1976,-0.3,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c7b,41624,1977,-0.05,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c7a,41624,1978,-0.51,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c79,41624,1979,0.18,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c78,41624,1980,0.29,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c77,41624,1981,0.03,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c76,41624,1982,0.11,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c75,41624,1983,-0.07,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c74,41624,1984,0.34,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c73,41624,1985,0.56,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c72,41624,1986,-0.19,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c71,41624,1987,-0.02,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c70,41624,1988,0.6,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c6f,41624,1989,0.18,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c6e,41624,1990,0.55,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c6d,41624,1991,0.28,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c6c,41624,1992,0.17,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c6b,41624,1993,0.59,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c6a,41624,1994,0.63,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c69,41624,1995,0.53,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c68,41624,1996,0.65,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c67,41624,1997,-0.07,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c66,41624,1998,1.02,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c65,41624,1999,1.18,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c64,41624,2000,0.93,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c63,41624,2001,1.13,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c62,41624,2002,1.02,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c61,41624,2003,1.02,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c60,41624,2004,1.11,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c5f,41624,2005,0.98,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c5e,41624,2006,1.28,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c5d,41624,2007,1.38,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c5c,41624,2008,0.93,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c5b,41624,2009,1.27,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c5a,41624,2010,1.49,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c59,41624,2011,0.89,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c58,41624,2012,0.9,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c57,41624,2013,-2.45,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c56,41624,2014,-2.45,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c55,41624,2015,-2.12,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c54,41624,2016,-1.98,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c53,41624,2017,-2.04,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c52,41624,2018,-2.01,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c51,41624,2019,-1.9,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c50,41624,2020,-2.52,POINT (9489986.590126572 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c4f,41625,1901,0.11,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c4e,41625,1902,0.01,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c4d,41625,1903,0.06,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c4c,41625,1904,-0.08,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c4b,41625,1905,-0.65,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c4a,41625,1906,0,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c49,41625,1907,-0.29,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c48,41625,1908,0.15,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c47,41625,1909,0.41,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c46,41625,1910,-0.31,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c45,41625,1911,-0.36,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c44,41625,1912,-0.44,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c43,41625,1913,-0.71,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c42,41625,1914,-0.44,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c41,41625,1915,0.19,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c40,41625,1916,0.04,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c3f,41625,1917,-0.71,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c3e,41625,1918,-0.43,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c3d,41625,1919,-0.4,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c3c,41625,1920,-0.34,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c3b,41625,1921,-0.19,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c3a,41625,1922,0.23,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c39,41625,1923,0.15,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c38,41625,1924,0.19,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c37,41625,1925,-0.58,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c36,41625,1926,-0.47,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c35,41625,1927,-0.45,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c34,41625,1928,0.03,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c33,41625,1929,-0.18,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c32,41625,1930,-0.29,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c31,41625,1931,0.06,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c30,41625,1932,0.2,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c2f,41625,1933,-0.22,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c2e,41625,1934,-0.01,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c2d,41625,1935,0.34,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c2c,41625,1936,0,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c2b,41625,1937,0.23,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c2a,41625,1938,0.16,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c29,41625,1939,0.18,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c28,41625,1940,0,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c27,41625,1941,0.61,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c26,41625,1942,0.43,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c25,41625,1943,0.53,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c24,41625,1944,0.38,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c23,41625,1945,0.02,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c22,41625,1946,0.68,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c21,41625,1947,0.87,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c20,41625,1948,0.47,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c1f,41625,1949,0.16,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c1e,41625,1950,0.08,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c1d,41625,1951,0.48,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c1c,41625,1952,0.37,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c1b,41625,1953,0.66,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c1a,41625,1954,0.45,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c19,41625,1955,0.38,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c18,41625,1956,0.62,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c17,41625,1957,0.35,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c16,41625,1958,0.63,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c15,41625,1959,-0.11,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c14,41625,1960,-0.1,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c13,41625,1961,-0.21,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c12,41625,1962,-0.66,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c11,41625,1963,-0.57,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c10,41625,1964,-0.06,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c0f,41625,1965,-0.91,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c0e,41625,1966,-0.1,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c0d,41625,1967,-0.69,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c0c,41625,1968,-0.52,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c0b,41625,1969,0.44,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c0a,41625,1970,0.53,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c09,41625,1971,-0.26,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c08,41625,1972,-0.01,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c07,41625,1973,0.03,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c06,41625,1974,0.2,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c05,41625,1975,-0.1,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c04,41625,1976,-0.11,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c03,41625,1977,0.1,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c02,41625,1978,-0.41,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c01,41625,1979,0.32,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-c00,41625,1980,0.39,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-bff,41625,1981,0.08,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-bfe,41625,1982,0.18,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-bfd,41625,1983,-0.02,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-bfc,41625,1984,0.49,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-bfb,41625,1985,0.68,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-bfa,41625,1986,-0.12,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-bf9,41625,1987,-0.01,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-bf8,41625,1988,0.6,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-bf7,41625,1989,0.28,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-bf6,41625,1990,0.63,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-bf5,41625,1991,0.37,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-bf4,41625,1992,0.26,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-bf3,41625,1993,0.73,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-bf2,41625,1994,0.66,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-bf1,41625,1995,0.58,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-bf0,41625,1996,0.67,POINT (9545646.335523209 3280529.7896193247)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_-bef,41625,1997,-0.09,POINT (9545646.335523209 3280529.7896193247)
