FID,id_punto,agno,etp_anual,geom
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_6f2,41307,1941,696,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_6f3,41307,1942,717,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_6f4,41307,1943,717,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_6f5,41307,1944,711,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_6f6,41307,1945,714,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_6f7,41307,1946,717,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_6f8,41307,1947,729,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_6f9,41307,1948,717,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_6fa,41307,1949,696,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_6fb,41307,1950,708,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_6fc,41307,1951,699,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_6fd,41307,1952,699,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_6fe,41307,1953,705,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_6ff,41307,1954,690,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_700,41307,1955,699,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_701,41307,1956,720,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_702,41307,1957,714,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_703,41307,1958,699,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_704,41307,1959,675,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_705,41307,1960,684,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_706,41307,1961,663,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_707,41307,1962,633,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_708,41307,1963,654,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_709,41307,1964,678,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_70a,41307,1965,654,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_70b,41307,1966,678,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_70c,41307,1967,669,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_70d,41307,1968,666,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_70e,41307,1969,693,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_70f,41307,1970,717,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_710,41307,1971,705,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_711,41307,1972,735,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_712,41307,1973,693,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_713,41307,1974,702,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_714,41307,1975,702,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_715,41307,1976,702,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_716,41307,1977,696,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_717,41307,1978,681,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_718,41307,1979,693,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_719,41307,1980,681,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_71a,41307,1981,687,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_71b,41307,1982,711,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_71c,41307,1983,711,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_71d,41307,1984,729,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_71e,41307,1985,711,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_71f,41307,1986,705,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_720,41307,1987,681,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_721,41307,1988,696,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_722,41307,1989,717,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_723,41307,1990,702,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_724,41307,1991,687,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_725,41307,1992,693,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_726,41307,1993,702,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_727,41307,1994,699,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_728,41307,1995,678,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_729,41307,1996,693,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_72a,41307,1997,675,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_72b,41307,1998,663,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_72c,41307,1999,663,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_72d,41307,2000,687,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_72e,41307,2001,699,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_72f,41307,2002,669,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_730,41307,2003,690,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_731,41307,2004,675,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_732,41307,2005,669,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_733,41307,2006,678,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_734,41307,2007,711,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_735,41307,2008,675,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_736,41307,2009,708,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_737,41307,2010,696,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_738,41307,2011,684,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_739,41307,2012,699,POINT (9601306.080919845 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_73a,41308,1901,723,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_73b,41308,1902,726,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_73c,41308,1903,723,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_73d,41308,1904,723,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_73e,41308,1905,708,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_73f,41308,1906,720,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_740,41308,1907,714,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_741,41308,1908,714,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_742,41308,1909,714,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_743,41308,1910,723,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_744,41308,1911,711,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_745,41308,1912,714,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_746,41308,1913,702,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_747,41308,1914,711,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_748,41308,1915,711,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_749,41308,1916,708,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_74a,41308,1917,708,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_74b,41308,1918,705,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_74c,41308,1919,705,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_74d,41308,1920,702,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_74e,41308,1921,696,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_74f,41308,1922,714,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_750,41308,1923,723,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_751,41308,1924,720,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_752,41308,1925,717,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_753,41308,1926,699,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_754,41308,1927,708,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_755,41308,1928,723,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_756,41308,1929,702,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_757,41308,1930,726,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_758,41308,1931,717,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_759,41308,1932,720,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_75a,41308,1933,723,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_75b,41308,1934,723,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_75c,41308,1935,738,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_75d,41308,1936,738,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_75e,41308,1937,735,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_75f,41308,1938,708,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_760,41308,1939,711,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_761,41308,1940,726,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_762,41308,1941,717,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_763,41308,1942,747,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_764,41308,1943,741,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_765,41308,1944,741,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_766,41308,1945,738,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_767,41308,1946,738,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_768,41308,1947,753,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_769,41308,1948,738,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_76a,41308,1949,708,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_76b,41308,1950,735,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_76c,41308,1951,717,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_76d,41308,1952,729,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_76e,41308,1953,732,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_76f,41308,1954,717,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_770,41308,1955,723,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_771,41308,1956,750,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_772,41308,1957,729,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_773,41308,1958,729,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_774,41308,1959,702,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_775,41308,1960,699,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_776,41308,1961,678,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_777,41308,1962,648,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_778,41308,1963,663,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_779,41308,1964,699,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_77a,41308,1965,669,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_77b,41308,1966,699,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_77c,41308,1967,690,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_77d,41308,1968,687,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_77e,41308,1969,708,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_77f,41308,1970,732,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_780,41308,1971,735,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_781,41308,1972,753,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_782,41308,1973,723,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_783,41308,1974,729,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_784,41308,1975,738,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_785,41308,1976,735,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_786,41308,1977,729,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_787,41308,1978,702,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_788,41308,1979,720,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_789,41308,1980,711,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_78a,41308,1981,720,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_78b,41308,1982,732,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_78c,41308,1983,741,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_78d,41308,1984,744,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_78e,41308,1985,741,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_78f,41308,1986,726,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_790,41308,1987,708,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_791,41308,1988,717,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_792,41308,1989,744,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_793,41308,1990,726,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_794,41308,1991,714,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_795,41308,1992,726,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_796,41308,1993,723,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_797,41308,1994,729,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_798,41308,1995,711,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_799,41308,1996,717,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_79a,41308,1997,702,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_79b,41308,1998,684,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_79c,41308,1999,687,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_79d,41308,2000,708,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_79e,41308,2001,717,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_79f,41308,2002,690,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7a0,41308,2003,711,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7a1,41308,2004,708,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7a2,41308,2005,693,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7a3,41308,2006,696,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7a4,41308,2007,732,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7a5,41308,2008,702,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7a6,41308,2009,741,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7a7,41308,2010,726,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7a8,41308,2011,714,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7a9,41308,2012,720,POINT (9656965.826316481 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7aa,41309,1901,747,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7ab,41309,1902,738,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7ac,41309,1903,747,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7ad,41309,1904,750,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7ae,41309,1905,735,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7af,41309,1906,741,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7b0,41309,1907,738,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7b1,41309,1908,741,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7b2,41309,1909,747,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7b3,41309,1910,741,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7b4,41309,1911,738,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7b5,41309,1912,741,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7b6,41309,1913,729,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7b7,41309,1914,738,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7b8,41309,1915,735,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7b9,41309,1916,738,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7ba,41309,1917,732,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7bb,41309,1918,726,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7bc,41309,1919,729,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7bd,41309,1920,729,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7be,41309,1921,720,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7bf,41309,1922,738,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7c0,41309,1923,747,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7c1,41309,1924,747,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7c2,41309,1925,738,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7c3,41309,1926,720,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7c4,41309,1927,732,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7c5,41309,1928,744,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7c6,41309,1929,723,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7c7,41309,1930,744,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7c8,41309,1931,738,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7c9,41309,1932,738,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7ca,41309,1933,753,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7cb,41309,1934,744,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7cc,41309,1935,768,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7cd,41309,1936,753,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7ce,41309,1937,753,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7cf,41309,1938,738,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7d0,41309,1939,741,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7d1,41309,1940,747,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7d2,41309,1941,741,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7d3,41309,1942,774,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7d4,41309,1943,768,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7d5,41309,1944,768,POINT (9712625.57171312 3343864.953833735)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_7d6,41309,1945,762,POINT (9712625.57171312 3343864.953833735)
