FID,id_punto,agno,temp_min_anual,geom
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_211e,40996,1906,-8.5,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_211f,40996,1907,-8.8,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2120,40996,1908,-8.43,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2121,40996,1909,-8.18,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2122,40996,1910,-8.8,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2123,40996,1911,-8.82,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2124,40996,1912,-8.86,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2125,40996,1913,-9.08,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2126,40996,1914,-8.86,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2127,40996,1915,-8.3,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2128,40996,1916,-8.47,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2129,40996,1917,-9.02,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_212a,40996,1918,-8.9,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_212b,40996,1919,-8.71,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_212c,40996,1920,-8.76,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_212d,40996,1921,-8.65,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_212e,40996,1922,-8.23,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_212f,40996,1923,-8.4,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2130,40996,1924,-8.31,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2131,40996,1925,-9.06,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2132,40996,1926,-8.88,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2133,40996,1927,-9.05,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2134,40996,1928,-8.55,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2135,40996,1929,-8.82,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2136,40996,1930,-8.83,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2137,40996,1931,-8.6,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2138,40996,1932,-8.41,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2139,40996,1933,-8.61,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_213a,40996,1934,-8.63,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_213b,40996,1935,-7.84,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_213c,40996,1936,-7.94,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_213d,40996,1937,-7.33,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_213e,40996,1938,-7.97,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_213f,40996,1939,-8.19,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2140,40996,1940,-8.42,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2141,40996,1941,-7.95,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2142,40996,1942,-8.15,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2143,40996,1943,-8.12,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2144,40996,1944,-8.11,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2145,40996,1945,-8.12,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2146,40996,1946,-7.72,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2147,40996,1947,-7.6,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2148,40996,1948,-7.77,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2149,40996,1949,-8.32,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_214a,40996,1950,-8.58,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_214b,40996,1951,-8.35,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_214c,40996,1952,-8.66,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_214d,40996,1953,-8.17,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_214e,40996,1954,-7.9,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_214f,40996,1955,-8.24,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2150,40996,1956,-8.1,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2151,40996,1957,-8.4,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2152,40996,1958,-7.8,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2153,40996,1959,-9.3,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2154,40996,1960,-9.22,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2155,40996,1961,-8.77,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2156,40996,1962,-9.35,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2157,40996,1963,-9.83,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2158,40996,1964,-8.96,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2159,40996,1965,-10.44,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_215a,40996,1966,-9.36,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_215b,40996,1967,-9.65,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_215c,40996,1968,-9.41,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_215d,40996,1969,-8.7,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_215e,40996,1970,-8.3,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_215f,40996,1971,-8.49,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2160,40996,1972,-8.45,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2161,40996,1973,-7.9,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2162,40996,1974,-7.82,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2163,40996,1975,-8.13,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2164,40996,1976,-8.07,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2165,40996,1977,-7.87,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2166,40996,1978,-8.39,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2167,40996,1979,-7.93,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2168,40996,1980,-7.81,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2169,40996,1981,-8.3,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_216a,40996,1982,-8.25,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_216b,40996,1983,-8.84,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_216c,40996,1984,-7.9,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_216d,40996,1985,-7.58,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_216e,40996,1986,-8.78,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_216f,40996,1987,-8.57,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2170,40996,1988,-7.92,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2171,40996,1989,-7.79,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2172,40996,1990,-7.62,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2173,40996,1991,-8.17,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2174,40996,1992,-8.43,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2175,40996,1993,-7.77,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2176,40996,1994,-8.1,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2177,40996,1995,-8.08,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2178,40996,1996,-7.9,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2179,40996,1997,-8.01,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_217a,40996,1998,-7.34,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_217b,40996,1999,-6.97,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_217c,40996,2000,-7.3,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_217d,40996,2001,-7.14,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_217e,40996,2002,-7.29,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_217f,40996,2003,-7.36,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2180,40996,2004,-7.17,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2181,40996,2005,-7.01,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2182,40996,2006,-7.01,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2183,40996,2007,-7.3,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2184,40996,2008,-7.55,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2185,40996,2009,-7.49,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2186,40996,2010,-7.3,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2187,40996,2011,-7.63,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2188,40996,2012,-8.1,POINT (9768285.317109756 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2189,41295,1901,18.26,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_218a,41295,1902,18.43,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_218b,41295,1903,18.22,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_218c,41295,1904,18.04,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_218d,41295,1905,17.19,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_218e,41295,1906,18.03,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_218f,41295,1907,17.86,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2190,41295,1908,18.59,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2191,41295,1909,18.47,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2192,41295,1910,17.76,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2193,41295,1911,17.81,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2194,41295,1912,17.56,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2195,41295,1913,17.2,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2196,41295,1914,17.47,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2197,41295,1915,18.32,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2198,41295,1916,18.21,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_2199,41295,1917,16.85,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_219a,41295,1918,17.78,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_219b,41295,1919,17.2,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_219c,41295,1920,17.69,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_219d,41295,1921,17.95,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_219e,41295,1922,17.98,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_219f,41295,1923,18.35,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21a0,41295,1924,18.36,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21a1,41295,1925,17.75,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21a2,41295,1926,17.59,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21a3,41295,1927,17.74,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21a4,41295,1928,18.39,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21a5,41295,1929,18.16,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21a6,41295,1930,18.05,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21a7,41295,1931,18.47,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21a8,41295,1932,18.5,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21a9,41295,1933,17.67,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21aa,41295,1934,18.05,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21ab,41295,1935,17.6,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21ac,41295,1936,17.03,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21ad,41295,1937,17.25,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21ae,41295,1938,17.78,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21af,41295,1939,17.8,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21b0,41295,1940,17.66,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21b1,41295,1941,18.85,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21b2,41295,1942,18.5,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21b3,41295,1943,18.45,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21b4,41295,1944,18.1,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21b5,41295,1945,17.83,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21b6,41295,1946,18.5,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21b7,41295,1947,18.6,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21b8,41295,1948,18.3,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21b9,41295,1949,18.34,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21ba,41295,1950,17.96,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21bb,41295,1951,18.45,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21bc,41295,1952,18.54,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21bd,41295,1953,18.97,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21be,41295,1954,18.45,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21bf,41295,1955,18.45,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21c0,41295,1956,18.43,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21c1,41295,1957,18.27,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21c2,41295,1958,19.23,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21c3,41295,1959,18.89,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21c4,41295,1960,18.65,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21c5,41295,1961,18.37,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21c6,41295,1962,18.5,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21c7,41295,1963,18.19,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21c8,41295,1964,18.44,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21c9,41295,1965,17.96,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21ca,41295,1966,18.57,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21cb,41295,1967,17.87,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21cc,41295,1968,17.6,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21cd,41295,1969,18.22,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21ce,41295,1970,18,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21cf,41295,1971,17.49,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21d0,41295,1972,17.97,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21d1,41295,1973,18.2,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21d2,41295,1974,18.05,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21d3,41295,1975,17.76,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21d4,41295,1976,18,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21d5,41295,1977,17.8,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21d6,41295,1978,18,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21d7,41295,1979,18.49,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21d8,41295,1980,18.49,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21d9,41295,1981,17.93,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21da,41295,1982,18.09,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21db,41295,1983,17.56,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21dc,41295,1984,18.06,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21dd,41295,1985,18.38,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21de,41295,1986,17.54,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21df,41295,1987,19.03,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21e0,41295,1988,18.6,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21e1,41295,1989,17.51,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21e2,41295,1990,17.83,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21e3,41295,1991,17.46,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21e4,41295,1992,17.42,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21e5,41295,1993,17.75,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21e6,41295,1994,18.93,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21e7,41295,1995,18.75,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21e8,41295,1996,18.74,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21e9,41295,1997,17.88,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21ea,41295,1998,18.85,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21eb,41295,1999,19.57,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21ec,41295,2000,18.86,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21ed,41295,2001,19.1,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21ee,41295,2002,19.35,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21ef,41295,2003,18.81,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21f0,41295,2004,19.33,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21f1,41295,2005,18.78,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21f2,41295,2006,19.61,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21f3,41295,2007,18.78,POINT (8933389.136160204 3343864.953833735)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_21f4,41295,2008,19.1,POINT (8933389.136160204 3343864.953833735)
