FID,id_punto,agno,anomalia_pre_anual,geom
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_73f3,41305,1960,-316.43,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_73f4,41305,1961,43.46,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_73f5,41305,1962,176.86,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_73f6,41305,1963,124.66,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_73f7,41305,1964,-242.43,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_73f8,41305,1965,-87.13,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_73f9,41305,1966,-264.43,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_73fa,41305,1967,-140.63,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_73fb,41305,1968,-160.13,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_73fc,41305,1969,-289.23,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_73fd,41305,1970,-76.13,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_73fe,41305,1971,67.66,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_73ff,41305,1972,-52.23,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7400,41305,1973,113.56,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7401,41305,1974,98.26,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7402,41305,1975,-35.83,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7403,41305,1976,-21.93,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7404,41305,1977,177.76,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7405,41305,1978,195.16,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7406,41305,1979,3.26,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7407,41305,1980,30.06,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7408,41305,1981,33.16,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7409,41305,1982,242.06,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_740a,41305,1983,64.86,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_740b,41305,1984,-32.93,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_740c,41305,1985,-147.03,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_740d,41305,1986,-66.23,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_740e,41305,1987,7.16,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_740f,41305,1988,43.16,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7410,41305,1989,64.46,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7411,41305,1990,130.76,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7412,41305,1991,-225.33,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7413,41305,1992,-243.53,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7414,41305,1993,-236.83,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7415,41305,1994,-202.43,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7416,41305,1995,33.76,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7417,41305,1996,52.56,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7418,41305,1997,117.16,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7419,41305,1998,134.16,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_741a,41305,1999,15.56,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_741b,41305,2000,-37.13,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_741c,41305,2001,36.36,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_741d,41305,2002,119.26,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_741e,41305,2003,146.96,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_741f,41305,2004,227.56,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7420,41305,2005,-10.63,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7421,41305,2006,63.46,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7422,41305,2007,15.16,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7423,41305,2008,-51.63,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7424,41305,2009,-144.83,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7425,41305,2010,-14.83,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7426,41305,2011,100.66,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7427,41305,2012,-4.93,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7428,41305,2013,429.76,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7429,41305,2014,439.06,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_742a,41305,2015,396.56,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_742b,41305,2016,383.26,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_742c,41305,2017,355.36,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_742d,41305,2018,556.36,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_742e,41305,2019,370.96,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_742f,41305,2020,529.26,POINT (9489986.590126572 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7430,41306,1901,-23.17,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7431,41306,1902,153.32,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7432,41306,1903,-68.17,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7433,41306,1904,-33.87,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7434,41306,1905,329.52,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7435,41306,1906,139.32,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7436,41306,1907,67.72,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7437,41306,1908,-148.07,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7438,41306,1909,127.82,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7439,41306,1910,0.42,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_743a,41306,1911,154.02,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_743b,41306,1912,-23.87,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_743c,41306,1913,295.32,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_743d,41306,1914,158.22,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_743e,41306,1915,382.82,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_743f,41306,1916,53.82,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7440,41306,1917,-113.87,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7441,41306,1918,84.52,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7442,41306,1919,-149.47,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7443,41306,1920,-130.37,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7444,41306,1921,-6.87,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7445,41306,1922,179.02,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7446,41306,1923,-55.47,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7447,41306,1924,31.32,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7448,41306,1925,213.42,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7449,41306,1926,30.42,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_744a,41306,1927,-54.47,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_744b,41306,1928,-10.07,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_744c,41306,1929,103.02,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_744d,41306,1930,-80.77,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_744e,41306,1931,-39.37,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_744f,41306,1932,-89.77,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7450,41306,1933,75.42,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7451,41306,1934,-56.57,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7452,41306,1935,-149.17,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7453,41306,1936,30.02,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7454,41306,1937,185.32,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7455,41306,1938,192.22,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7456,41306,1939,-84.87,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7457,41306,1940,97.72,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7458,41306,1941,58.52,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7459,41306,1942,190.62,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_745a,41306,1943,226.42,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_745b,41306,1944,245.22,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_745c,41306,1945,204.12,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_745d,41306,1946,339.72,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_745e,41306,1947,-26.17,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_745f,41306,1948,-122.27,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7460,41306,1949,228.02,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7461,41306,1950,101.62,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7462,41306,1951,33.62,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7463,41306,1952,12.62,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7464,41306,1953,4.72,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7465,41306,1954,181.82,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7466,41306,1955,128.72,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7467,41306,1956,117.02,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7468,41306,1957,-247.27,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7469,41306,1958,-167.87,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_746a,41306,1959,-66.67,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_746b,41306,1960,-402.07,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_746c,41306,1961,31.32,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_746d,41306,1962,183.32,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_746e,41306,1963,137.92,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_746f,41306,1964,-280.07,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7470,41306,1965,-87.87,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7471,41306,1966,-247.47,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7472,41306,1967,-165.77,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7473,41306,1968,-184.07,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7474,41306,1969,-285.17,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7475,41306,1970,-67.87,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7476,41306,1971,66.72,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7477,41306,1972,-65.07,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7478,41306,1973,145.92,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7479,41306,1974,130.12,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_747a,41306,1975,-3.07,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_747b,41306,1976,-4.17,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_747c,41306,1977,205.32,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_747d,41306,1978,157.42,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_747e,41306,1979,-35.07,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_747f,41306,1980,74.52,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7480,41306,1981,-18.17,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7481,41306,1982,268.22,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7482,41306,1983,88.62,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7483,41306,1984,-12.97,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7484,41306,1985,-216.97,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7485,41306,1986,-78.77,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7486,41306,1987,30.42,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7487,41306,1988,45.42,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7488,41306,1989,47.62,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7489,41306,1990,139.72,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_748a,41306,1991,-237.07,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_748b,41306,1992,-256.87,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_748c,41306,1993,-233.47,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_748d,41306,1994,-243.07,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_748e,41306,1995,-7.97,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_748f,41306,1996,66.02,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7490,41306,1997,110.02,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7491,41306,1998,125.82,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7492,41306,1999,65.62,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7493,41306,2000,-33.47,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7494,41306,2001,61.22,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7495,41306,2002,130.22,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7496,41306,2003,154.32,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7497,41306,2004,233.52,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7498,41306,2005,-14.87,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_7499,41306,2006,64.42,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_749a,41306,2007,20.62,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_749b,41306,2008,-21.47,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_749c,41306,2009,-117.67,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_749d,41306,2010,-19.97,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_749e,41306,2011,166.22,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_749f,41306,2012,6.32,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74a0,41306,2013,336.32,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74a1,41306,2014,345.62,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74a2,41306,2015,303.12,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74a3,41306,2016,289.82,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74a4,41306,2017,261.92,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74a5,41306,2018,462.92,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74a6,41306,2019,277.52,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74a7,41306,2020,435.82,POINT (9545646.335523209 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74a8,41307,1901,-8.86,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74a9,41307,1902,130.73,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74aa,41307,1903,-36.66,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74ab,41307,1904,-13.56,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74ac,41307,1905,281.33,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74ad,41307,1906,129.13,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74ae,41307,1907,58.63,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74af,41307,1908,-113.36,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74b0,41307,1909,123.03,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74b1,41307,1910,18.83,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74b2,41307,1911,140.43,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74b3,41307,1912,-10.26,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74b4,41307,1913,261.73,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74b5,41307,1914,141.63,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74b6,41307,1915,324.73,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74b7,41307,1916,61.03,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74b8,41307,1917,-81.06,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74b9,41307,1918,85.63,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74ba,41307,1919,-111.66,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74bb,41307,1920,-104.26,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74bc,41307,1921,5.93,POINT (9601306.080919845 3343864.953833735)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f50306d0_74bd,41307,1922,171.43,POINT (9601306.080919845 3343864.953833735)
